latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-24.7686,28.9561,303.14,0.44,0.38,2025-02-03,2303,N21,VIIRS,n,2.0NRT,287.18,0.66,N
-26.54311,29.1552,314.58,0.42,0.37,2025-02-03,2303,N21,VIIRS,n,2.0NRT,288.22,1.68,N
-26.67013,27.81069,311.13,0.47,0.39,2025-02-03,2303,N21,VIIRS,n,2.0NRT,289.96,1.97,N
-26.54814,29.14696,313.82,0.42,0.37,2025-02-03,2303,N21,VIIRS,n,2.0NRT,286.05,1.94,N
-28.35973,23.50931,305.95,0.49,0.49,2025-02-03,2303,N21,VIIRS,n,2.0NRT,292.96,1.77,N
-26.54202,29.15256,303.03,0.42,0.37,2025-02-03,2303,N21,VIIRS,n,2.0NRT,287.07,1.58,N
-25.8118,29.49419,327.31,0.41,0.37,2025-02-03,2303,N21,VIIRS,n,2.0NRT,275.73,2.23,N
-26.54274,29.15672,314.17,0.42,0.37,2025-02-03,2303,N21,VIIRS,n,2.0NRT,287.82,1.25,N
-26.65848,27.80845,311.07,0.47,0.39,2025-02-03,2303,N21,VIIRS,n,2.0NRT,291.43,2.66,N
-26.66928,27.80603,312.78,0.47,0.39,2025-02-03,2303,N21,VIIRS,n,2.0NRT,289.45,1.97,N
-33.88284,24.12435,299.5,0.54,0.42,2025-02-03,2305,N21,VIIRS,n,2.0NRT,289.37,0.64,N
-32.94101,18.75859,304.85,0.36,0.58,2025-02-03,2305,N21,VIIRS,n,2.0NRT,293.36,0.96,N
-34.21621,19.43732,298.95,0.68,0.74,2025-02-04,0045,N21,VIIRS,n,2.0NRT,288.37,1.27,N
-33.25501,25.6587,207.38,0.32,0.55,2025-02-04,1125,N21,VIIRS,l,2.0NRT,306.29,50.89,D
-32.81599,27.71739,340.79,0.48,0.48,2025-02-04,1125,N21,VIIRS,n,2.0NRT,304.74,6.62,D
-32.70703,27.24258,367,0.51,0.5,2025-02-04,1125,N21,VIIRS,h,2.0NRT,305.01,19.87,D
-34.30701,19.82898,367,0.72,0.75,2025-02-04,1125,N21,VIIRS,h,2.0NRT,309.72,41.66,D
-34.3068,19.8371,335.96,0.72,0.75,2025-02-04,1125,N21,VIIRS,n,2.0NRT,304.05,16.4,D
-33.8801,24.46935,367,0.38,0.59,2025-02-04,1125,N21,VIIRS,h,2.0NRT,300.66,9.85,D
-33.88364,24.13976,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,300.58,11.9,D
-32.61547,27.28251,341.69,0.51,0.49,2025-02-04,1125,N21,VIIRS,l,2.0NRT,313.03,42.47,D
-32.61596,27.27716,291.97,0.51,0.49,2025-02-04,1125,N21,VIIRS,l,2.0NRT,305.52,31.23,D
-32.58841,27.27416,347.07,0.51,0.49,2025-02-04,1125,N21,VIIRS,n,2.0NRT,310.33,11.99,D
-32.5889,27.26861,339.29,0.51,0.49,2025-02-04,1125,N21,VIIRS,n,2.0NRT,305.05,11.99,D
-32.5705,27.31982,349.76,0.51,0.49,2025-02-04,1125,N21,VIIRS,n,2.0NRT,314.71,18.4,D
-32.5705,27.31911,354.92,0.51,0.49,2025-02-04,1125,N21,VIIRS,n,2.0NRT,314.46,25.46,D
-32.47474,27.40781,341.91,0.5,0.49,2025-02-04,1125,N21,VIIRS,n,2.0NRT,308.03,5.73,D
-31.56018,28.4464,337.86,0.43,0.46,2025-02-04,1125,N21,VIIRS,n,2.0NRT,305.8,17.27,D
-31.56062,28.44207,345.25,0.43,0.46,2025-02-04,1125,N21,VIIRS,n,2.0NRT,320.1,58.65,D
-31.42261,28.7768,349.29,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,303.65,5.57,D
-31.42306,28.77258,342.45,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,303.73,5.57,D
-31.41802,28.78055,342.49,0.41,0.45,2025-02-04,1125,N21,VIIRS,l,2.0NRT,313.63,59.67,D
-31.41846,28.77642,351.43,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,314.03,35.33,D
-31.4189,28.77224,351.48,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,317.66,35.33,D
-31.413,28.78839,340.11,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,305.66,19.62,D
-31.40888,28.78763,338.73,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,306.94,9.37,D
-31.40934,28.78329,344.08,0.41,0.45,2025-02-04,1125,N21,VIIRS,n,2.0NRT,314.74,20.6,D
-33.88338,24.14425,336.65,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,298.45,11.9,D
-33.88391,24.13527,330.66,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,300.12,7.27,D
-33.87849,24.13191,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,298.98,24.54,D
-33.87878,24.12706,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,299.87,40.55,D
-33.87794,24.14114,349.54,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,308.94,74.41,D
-33.87822,24.13651,351.92,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,298.37,24.54,D
-33.87941,24.11653,332.56,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,299.47,13.36,D
-33.87304,24.12921,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,299.77,40.55,D
-33.87366,24.1186,354.27,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,298.83,13.36,D
-33.87334,24.12406,304.43,0.4,0.6,2025-02-04,1125,N21,VIIRS,l,2.0NRT,308.06,40.55,D
-33.868,24.11935,343.02,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,296.31,3.53,D
-33.87458,24.13054,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,298.66,33.37,D
-33.8749,24.12558,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,301.48,33.37,D
-33.87525,24.1202,338.81,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,298.61,20.46,D
-33.86919,24.1269,367,0.4,0.6,2025-02-04,1125,N21,VIIRS,h,2.0NRT,307.55,33.37,D
-33.86953,24.12167,353.45,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,300.46,20.46,D
-33.86987,24.11646,333.68,0.4,0.6,2025-02-04,1125,N21,VIIRS,n,2.0NRT,295.39,20.46,D
-33.435,26.51833,341.08,0.58,0.52,2025-02-04,1125,N21,VIIRS,n,2.0NRT,304.39,8.16,D
-33.26206,25.70162,367,0.32,0.55,2025-02-04,1125,N21,VIIRS,h,2.0NRT,312.26,34.06,D
-33.25695,25.70152,367,0.32,0.55,2025-02-04,1125,N21,VIIRS,h,2.0NRT,316.76,22.6,D
-33.25992,25.66168,367,0.32,0.55,2025-02-04,1125,N21,VIIRS,h,2.0NRT,306.29,34.82,D
-33.25721,25.69808,336.05,0.32,0.55,2025-02-04,1125,N21,VIIRS,n,2.0NRT,302.93,22.6,D
-33.25747,25.69462,332.61,0.32,0.55,2025-02-04,1125,N21,VIIRS,n,2.0NRT,302.22,2.37,D
-33.25772,25.69114,338.81,0.32,0.55,2025-02-04,1125,N21,VIIRS,n,2.0NRT,303.48,2.37,D
-34.31404,19.82916,367,0.72,0.75,2025-02-04,1125,N21,VIIRS,h,2.0NRT,308.12,31.06,D
-34.31382,19.83734,367,0.72,0.75,2025-02-04,1125,N21,VIIRS,h,2.0NRT,309.03,22.05,D
-34.31363,19.84504,367,0.71,0.75,2025-02-04,1125,N21,VIIRS,h,2.0NRT,307.04,22.05,D
-33.25477,25.66197,367,0.32,0.55,2025-02-04,1125,N21,VIIRS,h,2.0NRT,315.67,34.82,D
-34.32066,19.84509,337.38,0.71,0.75,2025-02-04,1125,N21,VIIRS,n,2.0NRT,305.25,22.05,D
-25.70835,27.40387,343.06,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311.09,15.46,D
-25.71152,27.40162,344.06,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311.49,19.08,D
-25.70735,27.40104,344.36,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311.13,11.69,D
-25.2672,30.74505,336.93,0.43,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,287.21,7.62,D
-25.26315,30.74864,336.47,0.43,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,288.82,32.27,D
-25.26023,30.74387,331.88,0.43,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,285.68,135.54,D
-25.22304,29.20637,344.23,0.49,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,308.11,8.4,D
-25.11207,29.32118,332.96,0.49,0.4,2025-02-04,1127,N21,VIIRS,l,2.0NRT,303.43,9.08,D
-24.81793,30.12052,336.35,0.45,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,310.53,5.54,D
-24.81852,30.11609,333.63,0.45,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,307.95,5.54,D
-24.74227,30.19836,343.22,0.44,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,310.2,11.83,D
-24.93816,27.9041,332.62,0.38,0.43,2025-02-04,1127,N21,VIIRS,n,2.0NRT,298.73,4.12,D
-24.76916,28.95814,332.76,0.5,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,306.85,4.47,D
-24.5548,30.14575,339.46,0.44,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,309.5,8.06,D
-24.68022,29.02238,336.11,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,304.53,5.24,D
-24.57517,28.78431,333.11,0.51,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,306.2,7.65,D
-24.72343,27.44232,339.18,0.4,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,305.17,4.54,D
-24.04302,31.08498,339.12,0.41,0.37,2025-02-04,1127,N21,VIIRS,l,2.0NRT,311.91,6.67,D
-24.0396,31.08442,340.77,0.41,0.37,2025-02-04,1127,N21,VIIRS,l,2.0NRT,313.59,8.1,D
-24.3805,27.37024,352.17,0.4,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.7,8.1,D
-24.30511,26.98096,338.61,0.42,0.46,2025-02-04,1127,N21,VIIRS,n,2.0NRT,307.18,3.53,D
-24.2967,26.97985,331.77,0.42,0.46,2025-02-04,1127,N21,VIIRS,l,2.0NRT,305.68,4.8,D
-23.87714,30.03842,338.06,0.44,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,298.3,5.67,D
-23.61045,30.17297,342.93,0.43,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,306.03,9.6,D
-24.57461,28.78632,333.39,0.51,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,307.28,5.62,D
-25.66036,27.83814,340.74,0.39,0.44,2025-02-04,1127,N21,VIIRS,n,2.0NRT,305.22,7.3,D
-26.66297,27.80523,341.95,0.41,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,305.2,5.68,D
-25.66053,27.83714,336.68,0.39,0.44,2025-02-04,1127,N21,VIIRS,n,2.0NRT,305.03,7.07,D
-25.80385,29.49197,333.9,0.49,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,298.64,5.33,D
-30.60071,29.87971,333.13,0.52,0.42,2025-02-04,1127,N21,VIIRS,l,2.0NRT,304.9,7.4,D
-30.33773,30.22787,332.85,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,307.75,1.9,D
-30.16027,29.5512,331.31,0.54,0.42,2025-02-04,1127,N21,VIIRS,n,2.0NRT,300.67,37.23,D
-30.15636,29.55067,345.69,0.54,0.42,2025-02-04,1127,N21,VIIRS,n,2.0NRT,313.39,37.23,D
-29.89876,30.13707,345.04,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,306.92,17.76,D
-29.48803,30.38623,341.34,0.48,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,307.81,28.98,D
-29.48433,30.38559,346.2,0.48,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,308.18,13.92,D
-29.38875,30.73863,330.81,0.47,0.39,2025-02-04,1127,N21,VIIRS,n,2.0NRT,302.23,3.64,D
-29.34201,30.72652,341.85,0.47,0.39,2025-02-04,1127,N21,VIIRS,n,2.0NRT,307.85,5.16,D
-29.23498,30.53943,342.77,0.47,0.4,2025-02-04,1127,N21,VIIRS,l,2.0NRT,313.21,18.16,D
-29.21062,30.5553,340.72,0.47,0.4,2025-02-04,1127,N21,VIIRS,l,2.0NRT,313.56,131.06,D
-29.21122,30.55036,353.98,0.47,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,325.75,131.06,D
-29.20756,30.54974,367,0.47,0.4,2025-02-04,1127,N21,VIIRS,l,2.0NRT,365.48,131.06,D
-29.20816,30.54481,312.35,0.47,0.4,2025-02-04,1127,N21,VIIRS,l,2.0NRT,319.63,67.93,D
-29.21154,30.55251,355.84,0.47,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,323.21,31.89,D
-29.21217,30.54754,337.81,0.47,0.4,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311.87,8.05,D
-29.20788,30.55188,367,0.47,0.4,2025-02-04,1127,N21,VIIRS,h,2.0NRT,355.36,228.56,D
-29.20852,30.54693,367,0.47,0.4,2025-02-04,1127,N21,VIIRS,h,2.0NRT,346.39,183.99,D
-29.07803,31.46652,333.13,0.43,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.81,2.22,D
-28.23457,32.29938,334.21,0.4,0.37,2025-02-04,1127,N21,VIIRS,n,2.0NRT,301.76,2.98,D
-28.54701,29.80317,336.99,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.56,3.72,D
-28.20073,32.28964,336.85,0.4,0.37,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.48,4.04,D
-27.95735,32.20633,336.68,0.4,0.37,2025-02-04,1127,N21,VIIRS,l,2.0NRT,304.23,4.15,D
-26.58748,30.71233,335.31,0.44,0.38,2025-02-04,1127,N21,VIIRS,n,2.0NRT,301.56,4.8,D
-26.58328,30.52555,330.26,0.45,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,297.53,6.5,D
-26.58386,30.52111,343.81,0.45,0.39,2025-02-04,1127,N21,VIIRS,l,2.0NRT,298.47,6.5,D
-26.2746,30.57182,303.31,0.44,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,318.74,79.67,D
-26.27105,30.57125,345.76,0.44,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,302.76,79.67,D
-26.18216,30.3999,338.69,0.45,0.39,2025-02-04,1127,N21,VIIRS,n,2.0NRT,298.01,5.61,D
-25.92333,30.90348,335.19,0.43,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,299.98,5.04,D
-25.91986,30.90276,351.28,0.43,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,320.81,41.06,D
-26.03408,29.21523,333.17,0.5,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,307.42,7.79,D
-26.03468,29.21022,342.65,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311,7.79,D
-26.03529,29.20521,338.7,0.5,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,310.44,14.42,D
-26.03417,29.2123,346.15,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,311.99,12.87,D
-26.0348,29.2073,339.44,0.5,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,310.41,7.73,D
-26.03543,29.2023,335.5,0.5,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,309.33,7.73,D
-26.03042,29.181,337.61,0.51,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,310.22,15.02,D
-26.02099,29.1641,336.93,0.51,0.41,2025-02-04,1127,N21,VIIRS,l,2.0NRT,307.24,11.17,D
-25.5997,31.64631,341.64,0.4,0.37,2025-02-04,1127,N21,VIIRS,n,2.0NRT,297.3,7.44,D
-26.06817,27.91947,330.53,0.39,0.44,2025-02-04,1127,N21,VIIRS,l,2.0NRT,301.31,1.91,D
-26.03533,27.95392,330.08,0.39,0.44,2025-02-04,1127,N21,VIIRS,l,2.0NRT,303.4,4.59,D
-25.85838,29.17309,337.41,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.91,6.63,D
-25.8546,29.17253,335.67,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.23,5.16,D
-25.48837,30.73596,336.81,0.43,0.38,2025-02-04,1127,N21,VIIRS,l,2.0NRT,305.62,94.06,D
-25.90162,27.39319,339.75,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,303.26,5.15,D
-25.62966,29.28041,333.92,0.5,0.41,2025-02-04,1127,N21,VIIRS,n,2.0NRT,301.11,4.2,D
-25.81868,27.45334,347.8,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,302.71,7.86,D
-25.71252,27.40446,346.18,0.42,0.45,2025-02-04,1127,N21,VIIRS,n,2.0NRT,312.03,15.46,D
-22.79033,28.16136,330.65,0.52,0.42,2025-02-04,1129,N21,VIIRS,l,2.0NRT,301.69,3.89,D
-22.96096,30.04366,332.09,0.43,0.38,2025-02-04,1129,N21,VIIRS,l,2.0NRT,303.37,5.81,D
-23.00363,30.04607,343.98,0.43,0.38,2025-02-04,1129,N21,VIIRS,l,2.0NRT,313.31,7.52,D
-33.88409,24.48557,339.32,0.53,0.67,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.69,11.27,D
-33.645,25.6174,335.37,0.62,0.71,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.44,6.3,D
-33.88997,24.48831,367,0.53,0.67,2025-02-04,1305,N21,VIIRS,h,2.0NRT,301.83,43.7,D
-33.88858,24.49327,339.59,0.53,0.67,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.49,21.33,D
-33.88271,24.49051,342.43,0.53,0.67,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.27,8.9,D
-33.88552,24.48044,346.38,0.53,0.67,2025-02-04,1305,N21,VIIRS,n,2.0NRT,298.36,11.27,D
-33.87969,24.47751,353.61,0.53,0.67,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.8,11.27,D
-33.89447,24.16596,332.38,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,298.47,7.28,D
-33.88898,24.16219,337.77,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.66,7.28,D
-33.89027,24.15762,336.75,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.79,10.89,D
-33.89466,24.16397,336.07,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,298.2,6.96,D
-33.88915,24.16025,348.02,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.02,8.98,D
-33.8807,24.14348,346.02,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.53,11.96,D
-33.87405,24.1439,338.43,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,296.35,7.63,D
-33.87664,24.13453,350.51,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,298.42,11.96,D
-33.86522,24.12858,334.39,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.56,11.49,D
-33.8667,24.12323,341.13,0.51,0.66,2025-02-04,1305,N21,VIIRS,n,2.0NRT,297.61,12.99,D
-33.26283,25.70318,342.74,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.11,77.35,D
-33.2646,25.69716,353.02,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,314.97,77.35,D
-33.2665,25.6907,355.1,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,300.25,69.64,D
-33.25663,25.69982,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,309.62,561.85,D
-33.26035,25.68721,341.09,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.04,195.81,D
-33.25852,25.69341,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,l,2.0NRT,345.43,561.85,D
-33.26113,25.66028,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,301.35,36.43,D
-33.25545,25.65522,330.77,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.15,6.29,D
-33.26771,25.69774,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,302.55,27.78,D
-33.26959,25.69121,355.35,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.89,27.78,D
-33.25969,25.70065,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,314.82,347.15,D
-33.26332,25.68808,342.36,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.08,457.15,D
-33.26149,25.69444,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,l,2.0NRT,343.58,457.15,D
-33.25355,25.6971,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,298,347.15,D
-33.26413,25.66049,346.91,0.64,0.72,2025-02-04,1305,N21,VIIRS,n,2.0NRT,299.33,14.38,D
-33.25807,25.65668,367,0.64,0.72,2025-02-04,1305,N21,VIIRS,h,2.0NRT,299.1,32.37,D
-34.21245,21.87268,330.05,0.38,0.58,2025-02-04,1305,N21,VIIRS,l,2.0NRT,304.52,4.75,D
-34.37714,20.68547,367,0.32,0.55,2025-02-04,1305,N21,VIIRS,h,2.0NRT,322.02,65.38,D
-34.37798,20.68204,330.75,0.32,0.55,2025-02-04,1305,N21,VIIRS,n,2.0NRT,303,30.42,D
-34.13622,21.36229,354.79,0.35,0.57,2025-02-04,1305,N21,VIIRS,n,2.0NRT,305.27,9.13,D
-33.70109,18.8285,338.34,0.53,0.5,2025-02-04,1308,N21,VIIRS,l,2.0NRT,311.2,50.63,D
-33.70356,18.81747,350.13,0.53,0.5,2025-02-04,1308,N21,VIIRS,n,2.0NRT,311.92,14.07,D
-33.53897,18.41319,347.37,0.5,0.49,2025-02-04,1308,N21,VIIRS,n,2.0NRT,308.54,8.2,D
-32.96287,19.96004,350.5,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,323.13,13.84,D
-32.96598,19.94689,352.8,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,324.11,24.31,D
-32.96442,19.95345,355.66,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,323.32,13.84,D
-32.96753,19.94033,355.66,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,325.18,24.31,D
-32.95798,19.95839,355.62,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,324.16,13.84,D
-32.95955,19.95179,355.62,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,324.66,13.84,D
-32.96265,19.93868,355.62,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,323.15,24.31,D
-32.95466,19.95014,355.68,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,324.59,17.83,D
-32.95623,19.94354,355.68,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,323.46,17.27,D
-32.94978,19.94852,351.28,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,323.72,17.83,D
-32.95135,19.94189,355.67,0.63,0.54,2025-02-04,1308,N21,VIIRS,l,2.0NRT,324.61,17.27,D
-31.65374,18.54079,343.42,0.56,0.52,2025-02-04,1308,N21,VIIRS,n,2.0NRT,312.69,15.07,D
-31.65369,18.53834,350.53,0.56,0.52,2025-02-04,1308,N21,VIIRS,n,2.0NRT,310.28,14.57,D
-33.70535,18.82559,352.21,0.53,0.5,2025-02-04,1308,N21,VIIRS,n,2.0NRT,316.08,21.19,D
-33.7066,18.82015,354.26,0.53,0.5,2025-02-04,1308,N21,VIIRS,n,2.0NRT,315.42,21.19,D
-33.70208,18.81866,343.97,0.53,0.5,2025-02-04,1308,N21,VIIRS,n,2.0NRT,311.73,64.94,D
-33.70684,18.82448,344.66,0.53,0.5,2025-02-04,1308,N21,VIIRS,l,2.0NRT,315.11,50.63,D
-33.70808,18.81895,353.46,0.53,0.5,2025-02-04,1308,N21,VIIRS,n,2.0NRT,310.49,14.07,D
-34.21527,19.44421,337.99,0.55,0.51,2025-02-04,1308,N21,VIIRS,n,2.0NRT,304.39,6.72,D
-34.34906,19.45808,346.13,0.55,0.51,2025-02-04,1308,N21,VIIRS,n,2.0NRT,303.65,12,D
-34.21605,19.44583,339.07,0.55,0.51,2025-02-04,1308,N21,VIIRS,n,2.0NRT,303.2,9.24,D
-34.21731,19.4405,350.55,0.55,0.51,2025-02-04,1308,N21,VIIRS,n,2.0NRT,306,9.24,D
-34.21856,19.43519,331.95,0.55,0.51,2025-02-04,1308,N21,VIIRS,n,2.0NRT,303.49,2.51,D
-25.71353,27.40037,317.97,0.63,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,292.76,3.78,N
-25.70975,27.40037,321.34,0.63,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,293.03,3.75,N
-25.7111,27.40641,303.11,0.62,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,290.97,3.75,N
-25.71601,27.40522,303.78,0.62,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,290.74,2.52,N
-25.9292,28.33008,305,0.54,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.57,1.62,N
-25.97756,28.30654,301.37,0.54,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.54,2.17,N
-25.90099,27.39521,299.66,0.62,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.65,0.72,N
-25.90244,27.39369,299.62,0.62,0.54,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.78,1.51,N
-26.58611,30.52087,301.06,0.39,0.44,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.05,1.15,N
-26.19834,28.31223,306.24,0.54,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.12,1.97,N
-26.20193,26.98148,317.14,0.32,0.55,2025-02-04,2244,N21,VIIRS,n,2.0NRT,289.39,2.02,N
-26.68076,27.9545,299.33,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.99,0.64,N
-26.69929,27.94964,303.69,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,288.21,0.81,N
-26.70854,27.94715,302.12,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,288.12,1.97,N
-26.70109,27.94743,301.34,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,288.01,1.67,N
-26.70572,27.94619,298.8,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.69,1.11,N
-26.71154,27.9504,298.37,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,287.78,1.25,N
-26.7196,27.94247,299.05,0.55,0.51,2025-02-04,2244,N21,VIIRS,n,2.0NRT,288.18,1.31,N
-27.71961,30.00365,302.84,0.4,0.44,2025-02-04,2244,N21,VIIRS,n,2.0NRT,290.1,1.15,N
